,Abkhazian,Adyghe,Albanian,Armenian,Azeri,Balkar,Basque_France,Basque_France_inferred,Basque_Spain,Basque_Spain_inferred,Belarusian,Belgian,Bosniak,Bulgarian,Canary_Islander,Chechen,Corsican,Croatian,Cypriot,Czech,Danish,Druze,Dutch,English,Estonian,Finnish,French,Gagauz,Georgian,German,Greek,Hungarian,Icelandic,Ingrian,Irish,Italian,Kabardian,Karelian,Kosovan,Kumyk,Lak_Dagestan,Latvian,Lebanese_Christian,Lezgin,Lithuanian,Macedonian,Moldovan,Montenegrin,Mordvin,North_Ossetian,Northern_Irish,Norwegian,Orcadian,Polish,Portuguese,Romanian,Russian,Saami_Finland_inferred,Saami_Norway_inferred,Saami_Sweden_inferred,Sardinian,Scottish,Serbian,Slovakian,Slovenian,Spanish,Swedish,Tabasaran,Turkish,Ukrainian,Veps,Welsh
LUN216,29.168667210142782,35.313515462000495,,24.13313712815383,49.33469841428962,22.00229015230058,27.97469119071756,,2448175355.4579887,577207133.5031502,22.250544475235294,8.602506224586115,18.886409321768493,18.71672243760235,,24.026014005502322,25.597696303788187,12.698029754542258,71.45760904277134,13.721369341900857,4.301095340826233,53.76260062099738,7.307917516928382,8.638047443586524,11.717065106779254,7.1183860607433695,8.116633285808742,30.594274938277124,23.145048421020814,6.4195331310946635,20.171433704786587,8.459448968428351,6.087370022697047,,10.496203823897119,12.782302691136348,,23.796686211733892,80.05308015351375,25.524016636241935,76.32760587056285,55839701.00010817,46.178707619007405,39.54089629230399,14.751080749290434,33.90938614403343,172591560.02443862,26.9164916432354,26.320366017513177,49.37224552451961,9.443249994777318,2.60548996516974,15.082154365396233,11.079940654693491,79.8856782833699,22.549454891747878,18.854598661676995,28.714714680848086,18169372.90394661,,40.764414663588866,11.403583950043233,28.3922868471062,17.787906585998915,22.90745635571506,18.48164411630915,2.7557519399373187,,23.91017239342875,21.097200123323194,56.5606662001141,7.704537544133938
LUN217,31.42152680850435,42.51262721255067,621489482.3861582,27.98483561665525,50.533437830433336,24.542234418229476,29.2689953973272,,2874497075.5259457,783247842.6985558,28.356819476957686,7.557778771711499,20.88892373636613,19.67292057414111,,27.884629188601124,24.8698211933686,14.870021920439711,75.94681526613795,15.203245444536687,2.90808978190225,55.67036176739991,4.628340416436825,7.550815299701434,13.355446764203231,7.219802435753825,7.149501696122946,35.48597463916084,26.586090461212272,4.275828766425123,21.188719461740387,10.023336151873863,6.651885813203506,,10.33306077762763,12.546904142129275,,26.11954207064297,90.985011189561,27.77678295386149,76.15730207923008,34197218.455602996,51.860100638868445,43.63912813037482,16.45869774895559,35.69283109159796,58416927.88121911,24.35043216280858,32.04857310187398,55.54148188506264,8.7747188936074,3.801183153361242,14.34663681503313,11.019316940828318,89.53993457094955,21.098837683193757,21.09925521488438,26.87763894223522,35822010.3797631,,39.73959682273174,10.32337094739901,24.915658791104057,16.46033614440264,24.60950592218615,18.407621823880508,2.487429691825248,,25.59903950250041,21.582432060761306,57.665351236456836,6.715104049128583
LUN218,31.843167773178966,38.58395035940387,,26.339457038766085,48.028161987793986,23.806985369049325,27.11297143522801,,2339935966.700794,493534100.22654325,26.241745273703167,6.762459371226495,20.741033379520566,19.202599420248028,,23.742085270186866,22.982849765387357,13.108420687693926,66.38388565404661,14.540740916724124,3.249590416774879,53.56121993866008,4.965364958904553,6.544646687221792,12.321401762221823,8.656971073530368,6.535269894513621,35.64538164245451,26.199867224985578,4.835213403025647,21.77525591437682,10.02547102229747,4.670247633656593,,8.686504696340146,11.566713047929493,,26.068827259930778,85.5843556210988,26.597388254916147,75.35227048702107,79180889.37146343,47.20473355773733,40.42551637731746,15.440113545592618,34.97891262942551,153292957.46287483,30.295422154356125,27.947288681355875,50.72691916353919,7.623580096130723,2.8913441809412204,10.578986721504359,11.369048922696756,79.48942207251707,22.09854229513867,20.652907522906926,26.490210493169354,24836015.761269845,,38.30020783159357,9.066320063274334,29.282446583452348,18.586932020378903,21.37790874918967,17.22120509136434,3.8259029127894495,,25.5204248545337,21.839809123907088,53.58029115439442,6.134681029940089
LUN219,29.794089504235913,30.48935718836137,301905520.24962854,21.982765959491108,44.767230657462164,19.651514533898357,23.689284521713176,,2151386816.324454,239528263.94229153,22.57520312180188,5.418826730386008,16.123803669493594,15.322063303527187,,22.02854078050515,23.143260283764516,10.288588878281555,58.07532720393788,9.46721847116312,5.21528008940661,50.03015533504313,4.985360573500559,4.717633522509008,13.301357671094262,10.519626924620336,4.108179559288299,42.005457477844544,23.97200585152326,3.726514797420593,16.69668222287755,7.553980448153389,7.002919810661868,,6.553328466446945,7.882616973610047,,25.59688543694436,71.0182909781103,25.638881447616143,63.99525477294539,112919580.2690263,45.32362562653991,40.99285892614031,12.446956520067902,28.975011131999626,188634408.58324254,22.71051305420319,23.132336031829304,48.41251430583564,5.381665410964543,4.608793287969161,7.590386445434221,8.695581229318577,63.02540222025477,16.33946763436563,17.99072535209121,29.253902105637913,28367108.24988338,,37.03129124289462,5.897208699371757,22.465478203651305,20.993925915208752,11.322550072454124,13.162462605316787,6.605339714297262,,21.253790059933262,15.569660056946889,42.615706740154536,4.7463123057479155
LUN220,33.98481231885508,45.12293022691525,,29.15389626809095,52.87060192046146,23.892400777221855,26.70203517330451,,2570013395.819669,831817289.797216,24.612874644888603,7.341296636640837,23.71659508359819,19.214598446049884,,30.22220107757152,22.351027958518525,15.458928217219682,77.99374122245455,14.976606142769974,3.3697448062092668,57.640884849017816,5.461764887453186,6.7319023405519305,14.393547346187464,8.33708334568339,8.05153267146396,35.361785569560105,26.14348599205998,5.471738091762695,22.128186398083137,10.301091914462903,6.537609882358005,,9.665838120190987,12.567042890790743,,31.494925854331115,85.18355809652519,27.30891844753553,90.02483039590012,199415021.37667197,49.662436000469306,44.28485220821033,16.816107976601227,36.48369103924472,116333217.73533753,26.70688138964398,34.91446217533959,55.44895507298494,7.854365985429902,2.9906051039421353,12.143524533798379,11.943585103971634,68.45727162057719,19.59375742552015,22.911963987132218,29.427035094814112,8126807.698335565,,38.49893515689532,9.309846873450088,29.35466402172705,20.449695621060336,20.33616756426059,17.587536930599498,2.7751383049688303,,26.30802623111317,24.40097163444178,62.60526143581577,7.289204101774968
LUN221,29.095004939951448,39.02774010975744,,24.6385265236036,43.92874931501978,19.31948609546936,23.366708550266807,,2158192202.0620837,446293600.1482087,26.058177529041217,3.756197921700488,19.970736836647266,14.099878710548163,,25.800875219414962,16.82274735334433,11.607677674544277,58.54225152744715,10.909794593772107,5.093454662249791,49.105453081608196,3.2747994939390344,4.4780267870866135,14.313843241713158,11.377021929370713,5.063257251399495,30.075216028038646,24.001969271483105,2.6688570061947483,17.633229915505595,8.441101183592338,9.084981371406695,,7.366406458754904,8.784763145184288,,28.622882589168512,66.07892533417905,24.472750165841354,68.50560862162146,83778362.80444494,44.34494522169736,39.614430135042134,13.61841401263996,24.83967407545701,22155853.221481312,21.155544106767643,27.239494081908266,50.18535083931633,5.4671164106533805,6.256698322943406,10.756256167779492,8.66001852872067,70.80612948855664,13.391271670538215,19.649332954165057,30.24935992346263,11537998.976689786,,31.681769744287774,6.006874985676654,19.489401649355138,14.95573180987652,14.52899540870104,13.33533650125858,6.670395000543593,,20.259822905137337,16.789029917621356,54.61027848182556,4.988343268370786
LUN222,33.04611448487153,39.74564148170684,,26.472013261566,45.27246531816944,22.108986630382788,23.017079876697146,,2031621769.118565,343805918.90583634,27.92180092633585,2.5022138049983838,21.104683271099756,15.778069724630132,,27.598681139742425,18.107158202916576,12.453127345618958,60.655562209125655,11.609371411656179,4.856496857507384,50.25010606750024,1.8288623281383096,2.8874949319126375,15.350270941782872,11.671762225125343,4.263791167059904,38.85148358783147,27.002146604292037,2.174958942669847,18.146863112464274,8.658280298765346,8.172205283567422,,6.353893394418964,7.79786349710482,,30.664017465427765,75.07962536265505,27.120767663159,69.09769444144293,91892020.48168832,46.65381248121982,42.32895884813317,14.487652936097518,28.60154380865235,101140843.49238107,22.73443340576007,28.35371852097905,53.2836228208238,4.259169821552094,5.062715374554556,9.072891945050559,9.072669099596743,66.73921017430555,14.868836502791543,21.2525176038657,32.88507825095905,46283317.12187842,,31.669048557562814,4.7523951053190645,22.619284495649843,22.884704870725482,14.492124071190622,12.273674338026977,6.170768702495874,,23.18097242574844,17.635255781661694,56.26978541804879,2.9612559565335577
LUN223,18.84378783022065,23.335269295455937,1057968330.0567467,14.336110395495462,55.34607753085464,11.66276132882504,33.5330993086313,,2388092991.3397307,,10.288189423158332,15.954712889413294,10.13481987278449,13.372284022085314,,19.18442783406871,39.56076955782191,8.084735684775424,73.62343233534924,7.037864548311988,11.109825132550084,58.883720801347565,15.670787531849045,17.392825387739972,7.464281811317625,9.387941449524149,14.852971277133067,46.65337257477356,14.506692061465582,5.11410675526011,12.69939615412143,9.41641155668574,13.947145137066212,,17.50722486158626,14.126457132153499,,19.005858348474085,59.897701547452115,27.201807064623548,74.30415234961605,194224782.87777945,52.23369715662235,45.32407480102312,8.249676779452306,23.041419475195422,115116773.37825872,25.352778204993673,20.924608392706688,46.964015894972555,17.14209250043229,13.116486090206003,19.88660448933753,6.279956999439975,57.4412434423888,13.807231712792673,10.684732884866511,20.1832929915629,173074918.03042042,,49.79164037881243,19.477276798544167,16.11879720526354,11.07139750687893,9.01458171618237,21.781448207694723,10.025327281207867,,13.703225641583298,13.274723363678655,20.450016238199314,15.918130769611945
LUN224,38.009348103340045,43.087664239279164,,29.00632338849167,48.072227674294844,25.453209033555083,22.13750322725877,,1665976538.5406737,263790897.37580335,27.28001249861964,3.8923318096702437,23.894680263641686,18.09466930672781,,28.845092844048214,18.316605097495017,13.486321896461513,63.15578511026049,13.43507359726607,5.670723689196161,52.9285055039125,3.606138125648155,3.325317662408532,16.131845077904035,12.583451210356127,5.281147760824739,42.12486217004813,29.191609789974756,3.6850887880125,20.738066514527528,12.54189994060645,7.593626893798577,,6.863858066379301,8.550024888685188,,34.773688047422944,81.05812868188978,29.132263649442287,79.01133165871855,223781018.4361887,46.91425467320477,43.551887400898956,16.097998105450568,32.18994668672174,217982179.38481987,30.836018627308626,31.622667242670673,54.719160218986914,5.195014864851923,5.593662556022238,8.062500972476974,11.127480044211923,57.2700805507809,16.4767063298098,23.895686373079705,34.23048907177843,110340242.00631715,,31.712825296398407,4.530159753320025,30.435846949079078,29.61419449771751,14.353779849910145,12.684552747560904,6.913577023724033,,26.41227737137393,21.47973590649349,60.76528091886678,3.6593666157240934
LUN225,31.732497404213138,37.45294556628066,,25.784909024835578,47.00019567183666,21.976945169983082,25.50398720662102,,2426251429.279973,442483915.7735894,26.154582764891966,5.065571005951777,19.716627677689466,17.70350391454891,,24.628225614446357,21.949738649317467,12.619372179425774,65.21594458766027,12.682296861018957,2.305149841885633,52.53687522153977,3.2204708594276625,4.492409610574503,13.253239704339077,9.051543009650842,4.8509902401401215,38.525530949575824,26.034858933970778,3.0649755983350717,19.810697153165293,8.435090375881602,4.766719150891198,,7.194392393510578,9.686635461831345,,27.155207239808526,82.2051061039424,26.647760117254197,71.40595914497382,80893425.24419056,47.64657836888033,41.86429136367669,14.528909649633723,33.51579107788672,144140218.13623872,24.905506932108114,27.480725014483813,51.72878533489739,5.672185653742275,2.8926027084351587,8.824048191690041,9.8908036766253,73.30831084673429,19.208095730079126,20.348848057844982,28.56392361865574,25883486.93368649,,37.30278154901718,6.328832012412072,25.03083458589853,19.11010739475276,17.637449135149776,15.181665220871292,4.036952261546427,,24.465321238617655,19.460163323080543,51.806188940621816,4.254985081660513
LUN226,30.701522992212826,34.90485804694815,,23.17710397687827,43.96257710380387,19.823895118279598,21.52157804664768,,1831294190.2131684,312623114.79963356,21.34495007827767,3.3093725587760323,19.365858855326824,14.19588169782296,,23.59451791290653,17.146179869257377,10.495709590040914,56.25481503345867,9.96217591028961,5.364971689176432,49.027751838453575,3.1983373096601384,3.782626329081889,13.951737910947205,11.862985745387356,4.1601187008776135,31.635480297588913,23.16051964589707,2.957415893305025,17.678005347879868,9.94671681283959,8.364063188396408,,6.644214356128517,8.025249516413576,,29.24680299223652,63.040837593352336,24.116081631022393,71.02093007152618,208289278.1334906,41.59524230353814,38.59527532829082,12.9338039295262,26.395189001113437,121117885.68418959,29.058892819913776,24.66741877963151,47.38869244968612,5.3434515801836975,5.482288319645978,8.671415499632571,9.148715994423819,57.491792256956394,14.155624449068394,19.507314419847553,32.077385084931926,36959206.386459716,,32.763247104758335,6.052767070158466,23.60021254247881,18.631447588027378,11.853327643389253,12.375638393291121,7.053791390957009,,20.803290155509593,17.381203426728366,52.71334078458979,4.391671861682519
LUN227,31.471895413464015,39.99637023700219,,26.027487251983295,43.80505393103449,21.81220938029088,23.703608446370797,,1967042621.0486133,330604949.44204,28.301497205186113,2.7220216316986114,20.135564600093232,15.675806177004839,,26.566162558955543,17.404985477825168,12.21919151775336,58.18219443575477,12.138614380186723,4.683752150611723,48.79214340751889,1.5848573625172577,3.6627012329677906,14.690111056628949,11.790390758932551,4.455178858558012,33.33228148710202,26.353845057534976,1.8257892194523513,18.477637196669374,8.7310869192193,8.224795867339472,,6.778389328376397,8.678787487720099,,28.900577458515425,73.24858754577379,26.38731963104985,66.45422142738398,26499200.723370425,45.379060770832616,40.08169796242495,14.209438551870926,27.115957465932063,47150339.591135114,22.583208016134172,27.473930042260285,51.72051257057059,4.967824731144897,5.634788750280874,10.032062148032056,9.106080661441574,76.07389725135127,15.015238745286586,20.858296107415583,32.086172454695564,27376496.890414484,,31.048835516452666,5.134406761457614,22.014272833150468,19.479507659530935,17.416360218099552,13.158547271601186,6.459006955165539,,22.48766381437339,17.789204206843134,57.85370796500551,3.5794943870343725
LUN228,33.802335634226075,40.635339188996305,,27.27835104283058,46.280173296671364,21.94790326735851,23.60515665031411,,2362170394.76365,420004579.68558997,25.411416685092057,4.274577131670406,24.56632525459349,17.019327228922606,,27.7017013761552,17.460526061529862,14.192088436164527,65.27549946088851,12.942083525158344,4.092963479921822,51.60462384519561,3.2377943625774717,3.5921932345070986,15.044467186376918,10.839011722251376,5.7217934589195005,32.48360399376954,25.96931392547505,3.6374953543150936,20.708921366590936,9.9048038073561,6.676447378586429,,6.798181839461806,10.039523287401973,,31.80202732591367,75.48326114022628,25.754058593801908,77.61850165676522,207185059.80416736,45.039862637404944,41.18826251447339,15.099453889990833,33.93329640594317,108092287.82078212,30.59544255075388,29.471477673783834,51.720370436434216,5.015517256259115,3.7923018072736268,8.134231997432797,10.446098077209156,61.430611192145676,17.5968625308952,22.30723172999315,33.94775039944077,50891833.81248442,,35.057671437384805,5.4289251490373145,25.21579921422396,19.335488335648684,17.02314903693573,14.268439626344252,5.128463758443283,,25.227290794745386,20.847203088158455,61.05961688184462,5.453975196859709
LUN229,30.545813029647938,35.11035666885716,,23.46952461817086,46.644724626762596,20.452038801836327,23.933793338240157,,1935819762.6678383,438099785.87653905,21.39071401562648,5.3258493005322896,17.749790892756288,16.0517000397575,,23.20148075386859,21.255872975332345,10.920376972679902,61.883488367327736,11.324148441762679,3.9496852702172065,51.40393453241852,4.514447615075264,5.246465010380088,12.346046831394197,9.498200517471993,5.805921918484762,32.45609358959228,23.205387283279194,4.112926322907252,18.69273267901932,8.84989012220409,6.237865362948616,,7.63265062873334,9.794680018963911,,26.783193031079655,70.69764217291083,25.072136170962228,74.17423566565583,160066387.87600887,43.629189274178444,39.212976266261705,13.284937199378346,29.114594414349373,174167623.94174698,29.037894831109917,25.306963648247617,48.177938904897445,6.413701033504481,3.4922017130668723,10.179391010940485,9.730048471865757,65.58271877292094,17.65081304732248,19.141750912641005,29.76446534956823,26612679.84856252,,35.573144826967706,7.178610607665419,27.307936787441214,19.31365026242498,15.498067704523116,14.742521563589852,4.66982610136631,,22.096087025963808,19.18469058213034,53.13740015204511,5.189826629553844
